CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,PCA1,PCA2,SegmentLabel
12395.0,19,12,3018.63,2.995732273553991,2.5649493574615367,8.012889586306857,1,2.0976792467991614,0.4558406266773304,VIP Customers
12397.0,36,2,2409.9,3.6109179126442243,1.0986122886681098,7.7877554007552545,2,0.4290997856606494,0.2029311470074488,Loyal Mid-Spenders
12398.0,46,1,1635.6599999999999,3.8501476017100584,0.6931471805599453,7.4004128587924045,2,-0.2128356393171136,0.058417199010399816,Loyal Mid-Spenders
12399.0,119,4,1108.65,4.787491742782046,1.6094379124341003,7.011799929268738,2,0.0739534902936733,0.8615980966365699,Loyal Mid-Spenders
12401.0,303,1,84.3,5.717027701406222,0.6931471805599453,4.446174454497633,3,-2.3267486705295655,0.16595316119419792,At-Risk / Churned
12402.0,323,1,225.6,5.780743515792329,0.6931471805599453,5.423186348593906,3,-1.8878323637028054,0.5621768371605801,At-Risk / Churned
12403.0,50,1,427.7,3.9318256327243257,0.6931471805599453,6.0607573736039315,3,-0.8792415793144254,-0.3777124560301342,At-Risk / Churned
12405.0,149,1,1710.39,5.0106352940962555,0.6931471805599453,7.445061184797548,3,-0.6349693681322686,0.8103531090659392,At-Risk / Churned
12406.0,22,2,3415.3,3.1354942159291497,1.0986122886681098,8.136313373066384,2,0.7759813884580937,0.028489315736765015,Loyal Mid-Spenders
12407.0,50,5,1708.1200000000001,3.9318256327243257,1.791759469228055,7.4437338971514055,2,0.770595784062057,0.5462144462559919,Loyal Mid-Spenders
12408.0,33,5,2888.55,3.5263605246161616,1.791759469228055,7.968856059639959,2,1.1744722380021986,0.4804273126519373,Loyal Mid-Spenders
12409.0,79,3,11072.67,4.382026634673881,1.3862943611198906,9.312325497408466,2,1.1177334528944594,1.3570637037754005,Loyal Mid-Spenders
12410.0,309,2,693.3299999999999,5.736572297479192,1.0986122886681098,6.542947351813216,3,-0.9731286001596067,1.0970953044630836,At-Risk / Churned
12412.0,75,3,1226.88,4.330733340286331,1.3862943611198906,7.1130443840624835,2,0.09452602349256083,0.5235594017787583,Loyal Mid-Spenders
12413.0,67,3,758.1,4.219507705176107,1.3862943611198906,6.632133521022722,2,-0.09101256506569129,0.27789967485760264,Loyal Mid-Spenders
12414.0,217,3,562.41,5.384495062789089,1.3862943611198906,6.334007604663525,3,-0.6773934694661101,0.9078482306637355,At-Risk / Churned
12415.0,24,21,124914.53,3.2188758248682006,3.091042453358316,11.735393027855736,1,4.2535256530470145,2.1542921004581457,VIP Customers
12417.0,3,9,3649.1,1.3862943611198906,2.302585092994046,8.202509843461513,1,2.56498763695852,-0.5957388289747917,VIP Customers
12418.0,113,1,668.58,4.736198448394496,0.6931471805599453,6.506650650150935,3,-0.9750876126818997,0.2946045898075564,At-Risk / Churned
12420.0,64,1,600.39,4.174387269895637,0.6931471805599453,6.3992436425478765,3,-0.8114044942520929,-0.10066577361855612,At-Risk / Churned
12421.0,16,4,807.04,2.833213344056216,1.6094379124341003,6.694611562246261,2,0.6700873081213398,-0.49281048629747093,Loyal Mid-Spenders
12422.0,96,3,803.5600000000001,4.574710978503383,1.3862943611198906,6.690295544136225,2,-0.19912165949612337,0.5242586369353102,Loyal Mid-Spenders
12423.0,1,8,1859.31,0.6931471805599453,2.1972245773362196,7.528498419486568,1,2.414845596095314,-1.3209300420574253,VIP Customers
12424.0,163,2,1760.96,5.099866427824199,1.0986122886681098,7.474182104762846,2,-0.28835809484362984,1.032624305328618,Loyal Mid-Spenders
12425.0,78,1,777.2,4.3694478524670215,0.6931471805599453,6.6569835605504535,3,-0.7637084323584057,0.11686011714034221,At-Risk / Churned
12426.0,195,1,582.73,5.278114659230517,0.6931471805599453,6.369438547154207,3,-1.2471584042956847,0.5881714868887632,At-Risk / Churned
12427.0,22,3,825.8,3.1354942159291497,1.3862943611198906,6.717562827807613,0,0.36358520355562146,-0.37818165980083407,Recent Low Spenders
12428.0,26,9,7956.46,3.295836866004329,2.302585092994046,8.981865132439246,1,2.205081856404462,0.8986332463068444,VIP Customers
12429.0,9,4,3750.4,2.302585092994046,1.6094379124341003,8.22988438262624,1,1.6007443824338843,-0.2700418134652539,VIP Customers
12430.0,43,1,256.4,3.784189633918261,0.6931471805599453,5.5506312951620265,0,-1.064724038445616,-0.6570943263722827,Recent Low Spenders
12431.0,36,15,6419.95,3.6109179126442243,2.772588722239781,8.767321360814657,1,2.4082823334215853,1.2000223385126327,VIP Customers
12432.0,43,5,5059.32,3.784189633918261,1.791759469228055,8.529185001388596,2,1.3416651157079416,0.8479486492927443,Loyal Mid-Spenders
12433.0,1,7,13375.87,0.6931471805599453,2.0794415416798357,9.50128237507538,1,3.2436748057961124,-0.6474879773524065,VIP Customers
12434.0,85,2,806.14,4.454347296253507,1.0986122886681098,6.6934971352559,2,-0.41193719382344474,0.3390777363426182,Loyal Mid-Spenders
12435.0,80,2,7829.89,4.394449154672439,1.0986122886681098,8.965831447914955,2,0.6883837225964805,1.1287000858916498,Loyal Mid-Spenders
12436.0,100,1,509.01,4.61512051684126,0.6931471805599453,6.234430333369278,3,-1.0579108610833898,0.11870513321497803,At-Risk / Churned
12437.0,2,18,4951.41,1.0986122886681098,2.9444389791664403,8.507629605767502,1,3.400344361383589,-0.42146309831575673,VIP Customers
12438.0,14,2,2906.85,2.70805020110221,1.0986122886681098,7.9751692554798295,2,0.8628567693046828,-0.301172166859658,Loyal Mid-Spenders
12441.0,367,1,173.55,5.908082938168931,0.6931471805599453,5.162211233551045,3,-2.060218570255401,0.547853607673952,At-Risk / Churned
12442.0,3,1,172.06,1.3862943611198906,0.6931471805599453,5.153638355178593,0,-0.336969242599338,-2.3217927357779695,Recent Low Spenders
12444.0,21,5,5005.46,3.091042453358316,1.791759469228055,8.518484357502437,2,1.601372184557701,0.40464055421317996,Loyal Mid-Spenders
12445.0,22,1,133.4,3.1354942159291497,0.6931471805599453,4.900820428089049,0,-1.1250351191757333,-1.304989546247334,Recent Low Spenders
12446.0,58,1,1002.3100000000001,4.07753744390572,0.6931471805599453,6.9110598129904375,3,-0.531727571814738,0.024343296658344237,At-Risk / Churned
12447.0,243,1,476.49,5.497168225293202,0.6931471805599453,6.168543217293113,3,-1.4260920664466161,0.6538704608697524,At-Risk / Churned
12448.0,44,1,449.45,3.8066624897703196,0.6931471805599453,6.110247083097449,0,-0.8079636878164136,-0.43903349932675334,Recent Low Spenders
12449.0,22,4,4067.29,3.1354942159291497,1.6094379124341003,8.310978042729836,2,1.3210257706723227,0.2875038321942626,Loyal Mid-Spenders
12450.0,156,2,197.88,5.056245805348308,1.0986122886681098,5.292701627762401,3,-1.3060561989173487,0.21046705375335187,At-Risk / Churned
12451.0,11,5,9035.52,2.4849066497880004,1.791759469228055,9.109029423519523,1,2.1129250767738323,0.2354683676450153,VIP Customers
12452.0,17,2,430.57,2.8903717578961645,1.0986122886681098,6.067429722163682,0,-0.11135500586330435,-0.8803989328176379,Recent Low Spenders
12453.0,134,1,707.09,4.90527477843843,0.6931471805599453,6.562571204258897,3,-1.0131593914967436,0.4221546498588048,At-Risk / Churned
12454.0,56,1,3528.34,4.04305126783455,0.6931471805599453,8.168866163607964,2,0.07784195169939709,0.4605797553566406,Loyal Mid-Spenders
12455.0,73,6,2466.86,4.30406509320417,1.9459101490553132,7.81110665732229,2,0.9420778202771116,0.9749548195890568,Loyal Mid-Spenders
12456.0,44,3,3181.04,3.8066624897703196,1.3862943611198906,8.065277779528966,2,0.746226799528368,0.5381395796359459,Loyal Mid-Spenders
12457.0,66,7,2363.23,4.204692619390966,2.0794415416798357,7.768207666517555,2,1.080524454359068,0.9474134406036194,Loyal Mid-Spenders
12458.0,71,2,947.4,4.276666119016055,1.0986122886681098,6.854776354191251,2,-0.2675919007918487,0.2851778464676784,Loyal Mid-Spenders
12461.0,94,2,826.88,4.553876891600541,1.0986122886681098,6.718868216346018,2,-0.4379274613336821,0.4114133757804807,Loyal Mid-Spenders
12462.0,19,2,1189.59,2.995732273553991,1.0986122886681098,7.082204261557526,0,0.32955847643532826,-0.4440218682474492,Recent Low Spenders
12463.0,53,4,1344.78,3.9889840465642745,1.6094379124341003,7.204729049594601,2,0.47046025035343797,0.42566102538110623,Loyal Mid-Spenders
12464.0,10,8,1212.05,2.3978952727983707,2.1972245773362196,7.100893128209941,1,1.5608838036927173,-0.39596473007003785,VIP Customers
12465.0,17,2,742.1899999999999,2.8903717578961645,1.0986122886681098,6.610951732080795,0,0.14635897650833285,-0.6824458788213997,Recent Low Spenders
12468.0,188,2,729.5400000000001,5.241747015059643,1.0986122886681098,6.593783986707386,3,-0.7600018575027198,0.8019227199497555,At-Risk / Churned
12471.0,2,30,19788.65,1.0986122886681098,3.4339872044851463,9.89291435274037,1,4.500157896007694,0.27032543259409425,VIP Customers
12472.0,32,7,6572.11,3.4965075614664802,2.0794415416798357,8.790742363252102,1,1.8358902427072918,0.8708810509213987,VIP Customers
12473.0,29,5,3928.0499999999997,3.4011973816621555,1.791759469228055,8.276152945361936,2,1.3679908352261017,0.5130007519069126,Loyal Mid-Spenders
12474.0,17,18,7324.09,2.8903717578961645,2.9444389791664403,8.899060720499207,1,2.9014950615762563,0.8569584305410005,VIP Customers
12475.0,54,1,723.38,4.007333185232471,0.6931471805599453,6.585316116572351,3,-0.6593628696365756,-0.13879895795556227,At-Risk / Churned
12476.0,16,11,6816.42,2.833213344056216,2.4849066497880004,8.82723638014411,1,2.4734606920935307,0.6187847328639406,VIP Customers
12477.0,23,6,13219.74,3.1780538303479458,1.9459101490553132,9.489542087633343,1,2.1680513633274328,0.8724292715313817,VIP Customers
12478.0,4,1,680.99,1.6094379124341003,0.6931471805599453,6.525014994979364,0,0.22803622352635142,-1.680872758808415,Recent Low Spenders
12479.0,11,1,527.2,2.4849066497880004,0.6931471805599453,6.269474999863032,0,-0.22755679486986272,-1.2189504713963097,Recent Low Spenders
12480.0,28,4,3281.63,3.367295829986474,1.6094379124341003,8.096400209353131,2,1.130734744546412,0.3563010246853804,Loyal Mid-Spenders
12481.0,23,10,5579.82,3.1780538303479458,2.3978952727983707,8.62709099798378,1,2.168099072441124,0.7312141135954894,VIP Customers
12483.0,17,8,2484.98,2.8903717578961645,2.1972245773362196,7.818422226986002,1,1.7129791807884858,0.17756097288611963,VIP Customers
12484.0,33,6,4527.32,3.5263605246161616,1.9459101490553132,8.418106288764006,2,1.5269716617406384,0.7030118588458394,Loyal Mid-Spenders
12488.0,10,3,1298.66,2.3978952727983707,1.3862943611198906,7.169857970780942,0,0.8598047830029943,-0.6810442653595122,Recent Low Spenders
12489.0,336,1,334.93,5.820082930352362,0.6931471805599453,5.816902804925467,3,-1.7161770951076063,0.7305087309119234,At-Risk / Churned
12490.0,5,10,5417.93,1.791759469228055,2.3978952727983707,8.597653657970227,1,2.683702871299073,-0.15832884135733863,VIP Customers
12491.0,39,1,460.40000000000003,3.6888794541139363,0.6931471805599453,6.134265345739653,0,-0.7515824106837368,-0.504952838247977,Recent Low Spenders
12492.0,63,2,263.21000000000004,4.1588830833596715,1.0986122886681098,5.5767442414854775,3,-0.8285850470621625,-0.2549538399836601,At-Risk / Churned
12493.0,166,2,433.74,5.117993812416755,1.0986122886681098,6.0747481512447195,3,-0.958832107889517,0.5344360394072778,At-Risk / Churned
12494.0,16,7,1246.1000000000001,2.833213344056216,2.0794415416798357,7.128576134926702,2,1.3011419521075773,-0.15497304911245954,Loyal Mid-Spenders
12497.0,82,1,1043.1,4.418840607796598,0.6931471805599453,6.950910549296065,3,-0.643209250631592,0.255221431072399,At-Risk / Churned
12498.0,21,3,403.70000000000005,3.091042453358316,1.3862943611198906,6.00314605188182,0,0.04182100242252843,-0.6665548903395593,Recent Low Spenders
12500.0,23,11,4257.82,3.1780538303479458,2.4849066497880004,8.356747405587967,1,2.118647352365849,0.6660373849559301,VIP Customers
12501.0,337,1,2169.39,5.823045895483019,0.6931471805599453,7.682662153888476,3,-0.8326487750411837,1.4119046413882133,At-Risk / Churned
12502.0,96,5,3723.87,4.574710978503383,1.791759469228055,8.222787230875806,2,0.8944073347777738,1.2374971151325413,Loyal Mid-Spenders
12504.0,18,2,482.04999999999995,2.9444389791664403,1.0986122886681098,6.180120167963518,0,-0.07857577509860747,-0.805081435698969,Recent Low Spenders
12506.0,233,1,73.5,5.455321115357702,0.6931471805599453,4.310799125385514,3,-2.290966242167743,-0.049256313437998515,At-Risk / Churned
12507.0,134,3,1304.81,4.90527477843843,1.3862943611198906,7.174578816863813,2,-0.09577076504214567,0.9101929446175224,Loyal Mid-Spenders
12508.0,26,2,397.88,3.295836866004329,1.0986122886681098,5.988660619775247,0,-0.30359067513731897,-0.6520480947173115,Recent Low Spenders
12509.0,284,1,176.5,5.652489180268651,0.6931471805599453,5.178970608915471,3,-1.9546357142128203,0.39192738797666005,At-Risk / Churned
12510.0,143,2,982.5699999999999,4.969813299576001,1.0986122886681098,6.8911888096735625,2,-0.5151075712446151,0.7378502939310786,Loyal Mid-Spenders
12512.0,66,2,132.18,4.204692619390966,1.0986122886681098,4.891701596682476,3,-1.1709009764339908,-0.4754090089855811,At-Risk / Churned
12513.0,113,1,612.29,4.736198448394496,0.6931471805599453,6.418837907265026,3,-1.0167245128610767,0.26262281111803626,At-Risk / Churned
12514.0,267,1,1017.68,5.5909869805108565,0.6931471805599453,6.926262950537876,3,-1.1026536199812738,0.9893103231351713,At-Risk / Churned
12515.0,353,1,383.7,5.869296913133774,0.6931471805599453,5.95246380975825,3,-1.6706997342329828,0.811079141950149,At-Risk / Churned
12516.0,78,2,1312.06,4.3694478524670215,1.0986122886681098,7.180115570136106,2,-0.14877293990858043,0.46248545911196315,Loyal Mid-Spenders
12517.0,28,5,2481.6,3.367295829986474,1.791759469228055,7.817061677081847,2,1.1632604833738651,0.32430632687644617,Loyal Mid-Spenders
12518.0,1,5,2056.89,0.6931471805599453,1.791759469228055,7.629436465014086,1,2.095816389403133,-1.4392663854913565,VIP Customers
12519.0,64,1,330.84,4.174387269895637,0.6931471805599453,5.804652925041163,3,-1.0933329882117628,-0.31721827059327473,At-Risk / Churned
12520.0,79,5,2634.26,4.382026634673881,1.791759469228055,7.876737127834484,2,0.8039307892893105,0.9893146581330794,Loyal Mid-Spenders
12521.0,143,1,599.68,4.969813299576001,0.6931471805599453,6.39806234681208,3,-1.1158157669181732,0.40315310114661224,At-Risk / Churned
12522.0,39,2,192.72,3.6888794541139363,1.0986122886681098,5.266413817535028,0,-0.7961894949770111,-0.6659296841179635,Recent Low Spenders
12523.0,19,11,1789.77,2.995732273553991,2.4849066497880004,7.490400973937009,1,1.7775108464550922,0.2349301096170658,VIP Customers
12524.0,9,8,4485.72,2.302585092994046,2.1972245773362196,8.408877201532766,1,2.2174800213085,0.019988152162343512,VIP Customers
12526.0,1,3,1316.66,0.6931471805599453,1.3862943611198906,7.183612715167257,0,1.5175370380552136,-1.7567357267211337,Recent Low Spenders
12527.0,82,3,348.71000000000004,4.418840607796598,1.3862943611198906,5.857104239599851,3,-0.5346417778378142,0.12199495769356598,At-Risk / Churned
12528.0,9,6,1933.48,2.302585092994046,1.9459101490553132,7.567593835498341,1,1.5911762249103552,-0.3825436020935083,VIP Customers
12530.0,60,4,1662.28,4.110873864173311,1.6094379124341003,7.416546835435133,2,0.5243331640874075,0.5800763040897725,Loyal Mid-Spenders
12531.0,15,1,125.22,2.772588722239781,0.6931471805599453,4.838026416156094,0,-1.016180075197106,-1.5579182124950992,Recent Low Spenders
12532.0,30,1,349.83000000000004,3.4339872044851463,0.6931471805599453,5.860301775655642,0,-0.7841154300759261,-0.7663168939652797,Recent Low Spenders
12534.0,131,1,1089.18,4.882801922586371,0.6931471805599453,6.9940980992041535,3,-0.7999639294024798,0.5650722513633459,At-Risk / Churned
12535.0,92,2,716.35,4.532599493153256,1.0986122886681098,6.575563866544399,3,-0.49774809169070167,0.3457328086390995,At-Risk / Churned
12536.0,43,3,12601.830000000002,3.784189633918261,1.3862943611198906,9.441676670894656,2,1.4074385711481359,1.0251836266462937,Loyal Mid-Spenders
12538.0,29,1,363.95,3.4011973816621555,0.6931471805599453,5.899760357897641,0,-0.7528802771295683,-0.7727325540816984,Recent Low Spenders
12539.0,22,4,5568.35,3.1354942159291497,1.6094379124341003,8.625033629522884,2,1.4699369729451441,0.40188422782855365,Loyal Mid-Spenders
12540.0,20,17,13400.24,3.044522437723423,2.8903717578961645,9.503102518971122,1,3.080096269194794,1.1539929199770464,VIP Customers
12541.0,30,3,981.18,3.4339872044851463,1.3862943611198906,6.889774590946187,2,0.3312166428678088,-0.12623597664306876,Loyal Mid-Spenders
12544.0,36,1,372.7,3.6109179126442243,0.6931471805599453,5.923453336491439,0,-0.8217589436078758,-0.6311540979814046,Recent Low Spenders
12545.0,75,2,1000.39,4.330733340286331,1.0986122886681098,6.9091443138264115,2,-0.26246660104938463,0.33925404324836933,Loyal Mid-Spenders
12546.0,47,2,1161.5,3.871201010907891,1.0986122886681098,7.058328137461511,2,-0.016189829726730085,0.10227339750283981,Loyal Mid-Spenders
12547.0,198,2,207.79999999999998,5.293304824724492,1.0986122886681098,5.341376856008484,3,-1.3735326408164685,0.3784750016003125,At-Risk / Churned
12548.0,166,1,95.19999999999999,5.117993812416755,0.6931471805599453,4.566429357671661,3,-2.040899390494482,-0.16999856711791653,At-Risk / Churned
12550.0,79,1,964.83,4.382026634673881,0.6931471805599453,6.872987835288763,3,-0.6660938744319458,0.20350394464082003,At-Risk / Churned
12551.0,358,1,168.0,5.883322388488279,0.6931471805599453,5.1298987149230735,3,-2.066081250057366,0.5203886483065666,At-Risk / Churned
12552.0,39,2,437.82,3.6888794541139363,1.0986122886681098,6.084089306213804,0,-0.4084841166663559,-0.36812875387318084,Recent Low Spenders
12553.0,8,10,3692.28,2.1972245773362196,2.3978952727983707,8.214270231095687,1,2.347032626757845,-0.04091985054709971,VIP Customers
12556.0,50,2,599.56,3.9318256327243257,1.0986122886681098,6.397862553264747,0,-0.35251174237285116,-0.09983888571993335,Recent Low Spenders
12557.0,16,5,11990.960000000001,2.833213344056216,1.791759469228055,9.391991704219834,1,2.114040753540935,0.5593285615431288,VIP Customers
12558.0,8,1,269.96,2.1972245773362196,0.6931471805599453,5.601971208509516,0,-0.434163450985723,-1.6444302140327924,Recent Low Spenders
12559.0,311,2,561.71,5.7430031878094825,1.0986122886681098,6.33276439774036,3,-1.0752446034759537,1.0246225406608895,At-Risk / Churned
12560.0,5,3,2134.01,1.791759469228055,1.3862943611198906,7.666226609492505,0,1.3267033986974803,-0.8845159118564951,Recent Low Spenders
12561.0,303,1,238.85,5.717027701406222,0.6931471805599453,5.480013727948073,3,-1.8365480320425531,0.5424818716910845,At-Risk / Churned
12562.0,8,7,3781.7400000000002,2.1972245773362196,2.0794415416798357,8.23820389374878,1,2.070224560932929,-0.1540179508555761,VIP Customers
12564.0,261,1,456.9,5.568344503761097,0.6931471805599453,6.12665081966305,3,-1.4731447758800562,0.683734266861341,At-Risk / Churned
12565.0,289,1,145.92,5.66988092298052,0.6931471805599453,4.989888220951467,3,-2.050933790532235,0.3340880188218721,At-Risk / Churned
12566.0,86,1,351.65,4.465908118654584,0.6931471805599453,5.865476063654188,3,-1.175853740935671,-0.11026069327571228,At-Risk / Churned
12567.0,23,10,9401.28,3.1780538303479458,2.3978952727983707,9.148707492038316,1,2.4154264326965555,0.9211890844870131,VIP Customers
12569.0,2,32,4124.69,1.0986122886681098,3.4965075614664802,8.324988557507531,1,3.813289393782687,-0.27680461489971636,VIP Customers
12571.0,40,2,519.61,3.713572066704308,1.0986122886681098,6.255001200981438,0,-0.33687782037873454,-0.29022837328403217,Recent Low Spenders
12572.0,9,2,1020.42,2.302585092994046,1.0986122886681098,6.928949094989139,0,0.5216725259129235,-0.9392489336925863,Recent Low Spenders
12573.0,227,1,160.54000000000002,5.429345628954441,0.6931471805599453,5.08475279001415,3,-1.9140692258462602,0.21615414733492347,At-Risk / Churned
12574.0,316,1,218.45,5.75890177387728,0.6931471805599453,5.391124416134243,3,-1.894691205417157,0.536653479351123,At-Risk / Churned
12576.0,36,5,1315.83,3.6109179126442243,1.791759469228055,7.182982612166326,2,0.7695452209623344,0.24781278561562403,Loyal Mid-Spenders
12577.0,35,3,626.6,3.58351893845611,1.3862943611198906,6.441903020858877,2,0.061735024515432335,-0.19455919620708156,Loyal Mid-Spenders
12578.0,21,2,2794.51,3.091042453358316,1.0986122886681098,7.935769837637909,2,0.6978730408625193,-0.07272907016392952,Loyal Mid-Spenders
12579.0,78,1,440.42,4.3694478524670215,0.6931471805599453,6.0899968031722285,3,-1.0325483551762635,-0.08963889881590197,At-Risk / Churned
12580.0,247,1,415.7,5.5134287461649825,0.6931471805599453,6.032366538428407,3,-1.496872482216861,0.6145824564216658,At-Risk / Churned
12581.0,40,1,197.71,3.713572066704308,0.6931471805599453,5.291846475417725,0,-1.1604525296396382,-0.7961118811924099,Recent Low Spenders
12582.0,239,2,511.36,5.480638923341991,1.0986122886681098,6.239027502962935,3,-1.0194678481690538,0.824161036969376,At-Risk / Churned
12583.0,3,15,7281.38,1.3862943611198906,2.772588722239781,8.89321301083995,1,3.3177763127978714,-0.164396091228132,VIP Customers
12584.0,4,9,2338.15,1.6094379124341003,2.302585092994046,7.757542894498013,1,2.2687636936495914,-0.6163390001170059,VIP Customers
12585.0,234,2,2040.1,5.459585514144159,1.0986122886681098,7.621244157199997,2,-0.3560397777306439,1.3142237764203635,Loyal Mid-Spenders
12586.0,17,1,196.94000000000003,2.8903717578961645,0.6931471805599453,5.2879639544685455,0,-0.8478325746473656,-1.319382132123948,Recent Low Spenders
12587.0,8,1,144.0,2.1972245773362196,0.6931471805599453,4.976733742420574,0,-0.7306232711470177,-1.8721443886695288,Recent Low Spenders
12588.0,39,1,214.89999999999998,3.6888794541139363,0.6931471805599453,5.3748153375207615,0,-1.1116798537663282,-0.781547798049741,Recent Low Spenders
12589.0,29,2,646.68,3.4011973816621555,1.0986122886681098,6.473396747218991,0,-0.11399785228066538,-0.40871329976347054,Recent Low Spenders
